"directive","input_text","output_text"
"singularize","wooden mice with wheels","wooden mouse with wheels"
"singularize","ceramic pennies in the tile","ceramic penny in the tile"
"singularize","paper boots cut from felt","paper boot cut from felt"
"singularize","leather fish with scales","leather fish with scales"
"singularize","brass leaves pinned to cork","brass leaf pinned to cork"
"singularize","rubber hooks for the door","rubber hook for the door"
"singularize","cotton mice with whiskers","cotton mouse with whiskers"
"singularize","glass feet from the vase","glass foot from the vase"
"singularize","wooden berries carved red","wooden berry carved red"
"singularize","metal geese with wings","metal goose with wings"
"singularize","plastic shelves for spices","plastic shelf for spices"
"singularize","ceramic knives with handle","ceramic knife with handle"
"singularize","paper teeth from the chart","paper tooth from the chart"
"singularize","brass wolves with red eyes","brass wolf with red eyes"
"singularize","leather dice in the cup","leather die in the cup"
"singularize","rubber leaves for crafts","rubber leaf for crafts"
"singularize","wooden hooks for the coat","wooden hook for the coat"
"singularize","glass mice under dome","glass mouse under dome"
"singularize","metal berries on chain","metal berry on chain"
"singularize","china feet with flowers","china foot with flowers"
"singularize","plastic scarves with snaps","plastic scarf with snaps"
"singularize","feet","foot"
"singularize","mice","mouse"
"singularize","teeth","tooth"
"singularize","geese","goose"
"singularize","children","child"
"singularize","people","person"
"singularize","cacti","cactus"
"singularize","foci","focus"
"singularize","fungi","fungus"
"singularize","stimuli","stimulus"
"singularize","criteria","criterion"
"singularize","phenomena","phenomenon"
"singularize","axes","axis"
"singularize","indices","index"
"singularize","matrices","matrix"
"singularize","vertices","vertex"
"singularize","radii","radius"
"singularize","data","datum"
"singularize","media","medium"
"singularize","maxima","maximum"
"singularize","minima","minimum"
"singularize","analyses","analysis"
"singularize","crises","crisis"
"singularize","theses","thesis"
"singularize","hypotheses","hypothesis"
"singularize","bases","basis"
"singularize","diagnoses","diagnosis"
"singularize","parentheses","parenthesis"
"singularize","knives","knife"
"singularize","lives","life"
"singularize","wives","wife"
"singularize","wolves","wolf"
"singularize","shelves","shelf"
"singularize","selves","self"
"singularize","leaves","leaf"
"singularize","thieves","thief"
"singularize","hooves","hoof"
"singularize","scarves","scarf"
"singularize","halves","half"
"singularize","boxes","box"
"singularize","foxes","fox"
"singularize","buzzes","buzz"
"singularize","fish","fish"
"singularize","sheep","sheep"
"singularize","deer","deer"
"singularize","moose","moose"
"singularize","aircraft","aircraft"
"singularize","series","series"
"singularize","species","species"
"singularize","cats","cat"
"singularize","dogs","dog"
"singularize","books","book"
"singularize","pens","pen"
"singularize","cups","cup"
"singularize","tables","table"
"singularize","chairs","chair"
"singularize","doors","door"
"singularize","windows","window"
"singularize","lamps","lamp"
"singularize","phones","phone"
"singularize","computers","computer"
"singularize","screens","screen"
"singularize","bottles","bottle"
"singularize","glasses","glass"
"singularize","plates","plate"
"singularize","forks","fork"
"singularize","spoons","spoon"
"singularize","toys","toy"
"singularize","games","game"
"singularize","balls","ball"
"singularize","socks","sock"
"singularize","shoes","shoe"
"singularize","hats","hat"
"singularize","gloves","glove"
"singularize","watches","watch"
"singularize","brushes","brush"
"singularize","matches","match"
"singularize","dishes","dish"
"singularize","wishes","wish"
"singularize","churches","church"
"singularize","benches","bench"
"singularize","dresses","dress"
"singularize","buses","bus"
"singularize","classes","class"
"singularize","bosses","boss"
"singularize","quizzes","quiz"
"singularize","octopi","octopus"
"singularize","syllabi","syllabus"
"singularize","alumni","alumnus"
"singularize","bacteria","bacterium"
"singularize","curricula","curriculum"
"singularize","memoranda","memorandum"
"singularize","strata","stratum"
"singularize","antennae","antenna"
"singularize","formulae","formula"
"singularize","nebulae","nebula"
"singularize","vertebrae","vertebra"
"singularize","oxen","ox"
"singularize","lice","louse"
"singularize","dormice","dormouse"
"singularize","dice","die"
"singularize","antennae","antenna"
"singularize","addenda","addendum"
"singularize","algae","alga"
"singularize","alumnae","alumna"
"singularize","larvae","larva"
"singularize","amoebae","amoeba"
"singularize","echoes","echo"
"singularize","heroes","hero"
"singularize","potatoes","potato"
"singularize","tomatoes","tomato"
"singularize","calves","calf"
"singularize","elves","elf"
"singularize","loaves","loaf"
"singularize","women","woman"
"singularize","men","man"
"singularize","teeth","tooth"
"singularize","criteria","criterion"
"singularize","nuclei","nucleus"
"singularize","oases","oasis"
"singularize","crises","crisis"
"singularize","mongooses","mongoose"
"singularize","sphinxes","sphinx"
"singularize","lynxes","lynx"
"singularize","roofs","roof"
"singularize","beliefs","belief"
"singularize","chiefs","chief"
"singularize","handkerchiefs","handkerchief"
"singularize","walruses","walrus"
"singularize","viruses","virus"
"singularize","statuses","status"
"singularize","trout","trout"
"singularize","salmon","salmon"
"singularize","bass","bass"
"singularize","cod","cod"
"singularize","buffalo","buffalo"
"singularize","shrimp","shrimp"
"singularize","vertices","vertex"
"singularize","vortices","vortex"
"singularize","appendices","appendix"
"singularize","indices","index"
"singularize","matrices","matrix"
"singularize","apices","apex"
"singularize","cortices","cortex"
"singularize","millennia","millennium"
"singularize","spectra","spectrum"
"singularize","consortia","consortium"
"singularize","automata","automaton"
"singularize","cherubim","cherub"
"singularize","seraphim","seraph"
"singularize","stigmata","stigma"
"singularize","schemata","schema"
"singularize","lemmata","lemma"
"singularize","dicta","dictum"
"singularize","forums","forum"
"singularize","ova","ovum"
"singularize","errata","erratum"
"singularize","genera","genus"
"singularize","corpora","corpus"
"singularize","opera","opus"
"singularize","platypuses","platypus"
"singularize","octopuses","octopus"
"singularize","hippopotamuses","hippopotamus"
"singularize","rhinoceroses","rhinoceros"
"singularize","penes","penis"
"singularize","testes","testis"
"singularize","atlases","atlas"
"singularize","cosmoses","cosmos"
"singularize","chaoses","chaos"
"singularize","biases","bias"
"singularize","irises","iris"
"singularize","mantises","mantis"
"singularize","canvases","canvas"
"singularize","compasses","compass"
"singularize","metropolises","metropolis"
"singularize","apparatuses","apparatus"
"singularize","impetuses","impetus"
"singularize","prospectuses","prospectus"
"singularize","succubi","succubus"
"singularize","incubi","incubus"
"singularize","cockroaches","cockroach"
"singularize","epochs","epoch"
"singularize","monarchs","monarch"
"singularize","matriarchs","matriarch"
"singularize","stomachs","stomach"
"singularize","triptychs","triptych"
"singularize","axes","axis"
"singularize","praxes","praxis"
"singularize","lexes","lexis"
"singularize","testes","testis"
"singularize","pelvises","pelvis"
"singularize","ibises","ibis"
"singularize","jackals","jackal"
"singularize","mothers-in-law","mother-in-law"
"singularize","passers-by","passer-by"
"singularize","courts-martial","court-martial"
"singularize","man-children","man-child"
"singularize","grown-ups","grown-up"
"singularize","editors-in-chief","editor-in-chief"
"singularize","attorneys-at-law","attorney-at-law"
"singularize","runners-up","runner-up"
"singularize","sisters-in-law","sister-in-law"
"singularize","merry-go-rounds","merry-go-round"
"singularize","check-ins","check-in"
"singularize","trade-offs","trade-off"
"singularize","lieutenant-generals","lieutenant-general"
"singularize","brothers-in-law","brother-in-law"
"singularize","step-children","step-child"
"singularize","grand-children","grand-child"
"singularize","ferrymen","ferryman"
"singularize","doormen","doorman"
"singularize","snowmen","snowman"
"singularize","businessmen","businessman"
"singularize","policemen","policeman"
"singularize","firemen","fireman"
"singularize","axes","axis"
"singularize","neuroses","neurosis"
"singularize","parentheses","parenthesis"
"singularize","synopses","synopsis"
"singularize","emphases","emphasis"
"singularize","metamorphoses","metamorphosis"
"singularize","prognoses","prognosis"
"singularize","lacunae","lacuna"
"singularize","minutiae","minutia"
"singularize","novae","nova"
"singularize","villas","villa"
"singularize","formulas","formula"
"singularize","dogmas","dogma"
"singularize","dilemmas","dilemma"
"singularize","magma","magma"
"singularize","miasmas","miasma"
"singularize","plasmas","plasma"
"singularize","enigmas","enigma"
"singularize","dramas","drama"
"singularize","lemmas","lemma"
"singularize","commas","comma"
"singularize","tableaux","tableau"
"singularize","bureaux","bureau"
"singularize","beaux","beau"
"singularize","bandeaux","bandeau"
"singularize","portmanteaux","portmanteau"
"singularize","chateaux","chateau"
"singularize","trousseaux","trousseau"
"singularize","foxes-in-the-hole","fox-in-the-hole"
"singularize","jacks-in-the-box","jack-in-the-box"
"singularize","forget-me-nots","forget-me-not"
"singularize","know-it-alls","know-it-all"
"singularize","has-beens","has-been"
"singularize","break-ins","break-in"
"singularize","higher-ups","higher-up"
"singularize","hand-me-downs","hand-me-down"
"singularize","knights-errant","knight-errant"
"singularize","sons-in-law","son-in-law"
"singularize","chiefs-of-staff","chief-of-staff"
"singularize","commanders-in-chief","commander-in-chief"
"singularize","sergeants-at-arms","sergeant-at-arms"
"singularize","men-at-arms","man-at-arms"
"singularize","ladies-in-waiting","lady-in-waiting"
"singularize","rights-of-way","right-of-way"
"singularize","coats-of-arms","coat-of-arms"
"singularize","queens-of-hearts","queen-of-hearts"
"singularize","jacks-of-all-trades","jack-of-all-trades"
"singularize","men-of-war","man-of-war"
"singularize","ships-of-the-line","ship-of-the-line"
"singularize","god-children","god-child"
"singularize","foster-children","foster-child"
"singularize","tooth-marks","tooth-mark"
"singularize","foot-pounds","foot-pound"
"singularize","mouse-traps","mouse-trap"
"singularize","goose-steps","goose-step"
"singularize","moon-stones","moon-stone"
"singularize","glass-teeth","glass-tooth"
"singularize","spark-leaves","spark-leaf"
"singularize","dream-knives","dream-knife"
"singularize","star-mice","star-mouse"
"singularize","crystal-feet","crystal-foot"
"singularize","wind-geese","wind-goose"
"singularize","shadow-boxes","shadow-box"
"singularize","frost-pennies","frost-penny"
"singularize","sun-compasses","sun-compass"
"singularize","zith-berries","zith-berry"
"singularize","quox-knives","quox-knife"
"singularize","yald-leaves","yald-leaf"
"singularize","breen-teeth","breen-tooth"
"singularize","klax-pennies","klax-penny"
"singularize","thrax-boxes","thrax-box"
"singularize","mith-wolves","mith-wolf"
"singularize","zorn-fish","zorn-fish"
"singularize","flax-mice","flax-mouse"
"singularize","vex-thimbles","vex-thimble"
"singularize","glim-stones","glim-stone"
"singularize","pax-watches","pax-watch"
"singularize","thrum-compasses","thrum-compass"
"singularize","zelk-berries","zelk-berry"
"singularize","quin-feet","quin-foot"
"singularize","brass-zoxes","brass-zox"
"singularize","silver-thraxes","silver-thrax"
"singularize","palm-nexuses","palm-nexus"
"singularize","hand-vertices","hand-vertex"
"singularize","pocket-sphinxes","pocket-sphinx"
"singularize","grip-matrices","grip-matrix"
"singularize","thumb-foci","thumb-focus"
"singularize","pouch-stimuli","pouch-stimulus"
"singularize","palm-cacti","palm-cactus"
"singularize","hand-fungi","hand-fungus"
"singularize","pocket-criteria","pocket-criterion"
"singularize","grip-phenomena","grip-phenomenon"
"singularize","zinc-thaxes","zinc-thax"
"singularize","pearl-quexes","pearl-quex"
"singularize","brass-ziths","brass-zith"
"singularize","copper-yalds","copper-yald"
"singularize","glass-vorps","glass-vorp"
"singularize","iron-klaxes","iron-klax"
"singularize","silver-thrums","silver-thrum"
"singularize","golden-flaxes","golden-flax"
"singularize","crystal-miths","crystal-mith"
"singularize","ruby-zorns","ruby-zorn"
"singularize","children","child"
"singularize","feet","foot"
"singularize","teeth","tooth"
"singularize","mice","mouse"
"singularize","geese","goose"
"singularize","men","man"
"singularize","women","woman"
"singularize","people","person"
"singularize","leaves","leaf"
"singularize","knives","knife"
"singularize","wolves","wolf"
"singularize","cacti","cactus"
"singularize","foci","focus"
"singularize","fungi","fungus"
"singularize","nuclei","nucleus"
"singularize","radii","radius"
"singularize","alumni","alumnus"
"singularize","syllabi","syllabus"
"singularize","crises","crisis"
"singularize","theses","thesis"
"singularize","analyses","analysis"
"singularize","diagnoses","diagnosis"
"singularize","oases","oasis"
"singularize","axes","axis"
"singularize","hypotheses","hypothesis"
"singularize","phenomena","phenomenon"
"singularize","criteria","criterion"
"singularize","books","book"
"singularize","cars","car"
"singularize","dogs","dog"
"singularize","cats","cat"
"singularize","houses","house"
"singularize","trees","tree"
"singularize","computers","computer"
"singularize","phones","phone"
"singularize","tables","table"
"singularize","chairs","chair"
"singularize","windows","window"
"singularize","doors","door"
"singularize","schools","school"
"singularize","teachers","teacher"
"singularize","students","student"
"singularize","friends","friend"
"singularize","flowers","flower"
"singularize","gardens","garden"
"singularize","rivers","river"
"singularize","mountains","mountain"
"singularize","cities","city"
"singularize","countries","country"
"singularize","songs","song"
"singularize","movies","movie"
"singularize","games","game"
"singularize","keys","key"
"singularize","bags","bag"
"singularize","shirts","shirt"
"singularize","shoes","shoe"
"singularize","hats","hat"
"singularize","roads","road"
"singularize","trains","train"
"singularize","planes","plane"
"singularize","bottles","bottle"
"singularize","cups","cup"
"singularize","plates","plate"
"singularize","lamps","lamp"
"singularize","pens","pen"
"singularize","pencils","pencil"
"singularize","notebooks","notebook"
"singularize","desks","desk"
"singularize","carpets","carpet"
"singularize","paintings","painting"
"singularize","clocks","clock"
"singularize","walls","wall"
"singularize","beds","bed"
"singularize","sofas","sofa"
"singularize","apples","apple"
"singularize","bananas","banana"
"singularize","grapes","grape"
"singularize","oranges","orange"
"singularize","pears","pear"
"singularize","peaches","peach"
"singularize","plums","plum"
"singularize","carrots","carrot"
"singularize","potatoes","potato"
"singularize","tomatoes","tomato"
"singularize","onions","onion"
"singularize","peppers","pepper"
"singularize","cucumbers","cucumber"
"singularize","lettuces","lettuce"
"singularize","beans","bean"
"singularize","rices","rice"
"singularize","eggs","egg"
"singularize","cheeses","cheese"
"singularize","breads","bread"
"singularize","cakes","cake"
"singularize","cookies","cookie"
"singularize","pies","pie"
"singularize","drinks","drink"
"singularize","milks","milk"
"singularize","waters","water"
"singularize","juices","juice"
"singularize","coffees","coffee"
"singularize","teas","tea"
"singularize","sodas","soda"
"singularize","pencils","pencil"
"singularize","erasers","eraser"
"singularize","markers","marker"
"singularize","crayons","crayon"
"singularize","folders","folder"
"singularize","backpacks","backpack"
"singularize","calculators","calculator"
"singularize","dictionaries","dictionary"
"singularize","monitors","monitor"
"singularize","keyboards","keyboard"
"singularize","mouses","mouse"
"singularize","speakers","speaker"
"singularize","printers","printer"
"singularize","scissors","scissors"
"singularize","rulers","ruler"
"singularize","staplers","stapler"
"singularize","tapes","tape"
"singularize","phones","phone"
"singularize","tablets","tablet"
"singularize","laptops","laptop"
"singularize","desks","desk"
"singularize","lamps","lamp"
"singularize","chairs","chair"
"singularize","cabinets","cabinet"
"singularize","drawers","drawer"
"singularize","shelves","shelf"
"singularize","files","file"
"singularize","notebooks","notebook"
"singularize","papers","paper"
"singularize","folders","folder"
"singularize","envelopes","envelope"
"singularize","stamps","stamp"
"singularize","pens","pen"
"singularize","briefcases","briefcase"
"singularize","lunchboxes","lunchbox"
"singularize","watches","watch"
"singularize","wallets","wallet"
"singularize","belts","belt"
"singularize","ties","tie"
"singularize","suits","suit"
"singularize","jackets","jacket"
"singularize","coats","coat"
"singularize","gloves","glove"
"singularize","socks","sock"
"singularize","scarves","scarf"
"singularize","hats","hat"
"singularize","umbrellas","umbrella"
"singularize","shoes","shoe"
"singularize","boots","boot"
"singularize","sandals","sandal"
"singularize","slippers","slipper"
"singularize","pants","pant"
"singularize","jeans","jean"
"singularize","shirts","shirt"
"singularize","t-shirts","t-shirt"
"singularize","blouses","blouse"
"singularize","skirts","skirt"
"singularize","dresses","dress"
"singularize","pajamas","pajama"
"singularize","robes","robe"
"singularize","bats","bat"
"singularize","balls","ball"
"singularize","gloves","glove"
"singularize","helmets","helmet"
"singularize","goals","goal"
"singularize","matches","match"
"singularize","tournaments","tournament"
"singularize","players","player"
"singularize","teams","team"
"singularize","coaches","coach"
"singularize","referees","referee"
"singularize","stadiums","stadium"
"singularize","fans","fan"
"singularize","tickets","ticket"
"singularize","seats","seat"
"singularize","scoreboards","scoreboard"
"singularize","whistles","whistle"
"singularize","trophies","trophy"
"singularize","medals","medal"
"singularize","awards","award"
"singularize","runners","runner"
"singularize","jumpers","jumper"
"singularize","swimmers","swimmer"
"singularize","cyclists","cyclist"
"singularize","racers","racer"
"singularize","tracks","track"
"singularize","fields","field"
"singularize","pools","pool"
"singularize","courts","court"
"singularize","gyms","gym"
"singularize","exercises","exercise"
"singularize","workouts","workout"
"singularize","routines","routine"
"singularize","stretches","stretch"
"singularize","poses","pose"
"singularize","yogas","yoga"
"singularize","pilates","pilate"
"singularize","dances","dance"
"singularize","moves","move"
"singularize","steps","step"
"singularize","jumps","jump"
"singularize","spins","spin"
"singularize","kicks","kick"
"singularize","punches","punch"
"singularize","blocks","block"
"singularize","strikes","strike"
"singularize","grips","grip"
"singularize","holds","hold"
"singularize","throws","throw"
"singularize","catches","catch"
"singularize","lifts","lift"
"singularize","pushes","push"
"singularize","pulls","pull"
"singularize","climbs","climb"
"singularize","slides","slide"
"singularize","swings","swing"
"singularize","balances","balance"
"singularize","coordinations","coordination"
"singularize","strengths","strength"
"singularize","endurances","endurance"
"singularize","speeds","speed"
"singularize","agilities","agility"
"singularize","flexibilities","flexibility"
"singularize","techniques","technique"
"singularize","strategies","strategy"
"singularize","plans","plan"
"singularize","goals","goal"
"singularize","achievements","achievement"
"singularize","milestones","milestone"
"singularize","successes","success"
"singularize","failures","failure"
"singularize","lessons","lesson"
"singularize","experiences","experience"
"singularize","knowledges","knowledge"
"singularize","skills","skill"
"singularize","talents","talent"
"singularize","abilities","ability"
"singularize","efforts","effort"
"singularize","attempts","attempt"
"singularize","challenges","challenge"
"singularize","obstacles","obstacle"
"singularize","barriers","barrier"
"singularize","opportunities","opportunity"
"singularize","chances","chance"
"singularize","risks","risk"
"singularize","rewards","reward"
"singularize","consequences","consequence"
"singularize","outcomes","outcome"
"singularize","results","result"
"singularize","impacts","impact"
"singularize","effects","effect"
"singularize","changes","change"
"singularize","developments","development"
"singularize","growths","growth"
"singularize","progresses","progress"
"singularize","advancements","advancement"
"singularize","innovations","innovation"
"singularize","inventions","invention"
"singularize","discoveries","discovery"
"singularize","researches","research"
"singularize","studies","study"
"singularize","experiments","experiment"
"singularize","tests","test"
"singularize","trials","trial"
"singularize","samples","sample"
"singularize","specimens","specimen"
"singularize","observations","observation"
"singularize","analyses","analysis"
"singularize","conclusions","conclusion"
"singularize","theories","theory"
"singularize","hypotheses","hypothesis"
"singularize","concepts","concept"
"singularize","ideas","idea"
"singularize","solutions","solution"
"singularize","methods","method"
"singularize","approaches","approach"
"singularize","techniques","technique"
"singularize","processes","process"
"singularize","procedures","procedure"
"singularize","systems","system"
"singularize","frameworks","framework"
"singularize","models","model"
"singularize","simulations","simulation"
"singularize","applications","application"
"singularize","implementations","implementation"
"singularize","executions","execution"
"singularize","operations","operation"
"singularize","functions","function"
"singularize","roles","role"
"singularize","responsibilities","responsibility"
"singularize","duties","duty"
"singularize","tasks","task"
"singularize","assignments","assignment"
"singularize","projects","project"
"singularize","plans","plan"
"singularize","objectives","objective"
"singularize","goals","goal"
"singularize","targets","target"
"singularize","missions","mission"
"singularize","visions","vision"
"singularize","strategies","strategy"
"singularize","tactics","tactic"
"singularize","actions","action"
"singularize","steps","step"
"singularize","measures","measure"
"singularize","policies","policy"
"singularize","rules","rule"
"singularize","regulations","regulation"
"singularize","standards","standard"
"singularize","guidelines","guideline"
"singularize","requirements","requirement"
"singularize","specifications","specification"
"singularize","criteria","criterion"
"singularize","parameters","parameter"
"singularize","indicators","indicator"
"singularize","metrics","metric"
"singularize","benchmarks","benchmark"
"singularize","references","reference"
"singularize","examples","example"
"singularize","cases","case"
"singularize","instances","instance"
"singularize","scenarios","scenario"
"singularize","situations","situation"
"singularize","contexts","context"
"singularize","backgrounds","background"
"singularize","environments","environment"
"singularize","settings","setting"
"singularize","conditions","condition"
"singularize","factors","factor"
"singularize","variables","variable"
"singularize","elements","element"
"singularize","components","component"
"singularize","parts","part"
"singularize","pieces","piece"
"singularize","sections","section"
"singularize","segments","segment"
"singularize","aspects","aspect"
"singularize","features","feature"
"singularize","characteristics","characteristic"
"singularize","qualities","quality"
"singularize","attributes","attribute"
"singularize","properties","property"
"singularize","traits","trait"
"singularize","behaviors","behavior"
"singularize","actions","action"
"singularize","reactions","reaction"
"singularize","responses","response"
"singularize","effects","effect"
"singularize","impacts","impact"
"singularize","consequences","consequence"
"singularize","results","result"
"singularize","outcomes","outcome"
"singularize","networks","network"
"singularize","structures","structure"
"singularize","frameworks","framework"
"singularize","architectures","architecture"
"singularize","designs","design"
"singularize","layouts","layout"
"singularize","formats","format"
"singularize","templates","template"
"singularize","patterns","pattern"
"singularize","models","model"
"singularize","prototypes","prototype"
"singularize","samples","sample"
"singularize","specimens","specimen"
"singularize","examples","example"
"singularize","cases","case"
"singularize","instances","instance"
"singularize","scenarios","scenario"
"singularize","situations","situation"
"singularize","contexts","context"
"singularize","backgrounds","background"
"singularize","environments","environment"
"singularize","settings","setting"
"singularize","conditions","condition"
"singularize","circumstances","circumstance"
"singularize","factors","factor"
"singularize","variables","variable"
"singularize","elements","element"
"singularize","aspects","aspect"
"singularize","features","feature"
"singularize","characteristics","characteristic"
"singularize","qualities","quality"
"singularize","attributes","attribute"
"singularize","properties","property"
"singularize","traits","trait"
"singularize","behaviors","behavior"
"singularize","actions","action"
"singularize","reactions","reaction"
"singularize","responses","response"
"singularize","effects","effect"
"singularize","impacts","impact"
"singularize","consequences","consequence"
"singularize","results","result"
"singularize","outcomes","outcome"
"singularize","conclusions","conclusion"
"singularize","findings","finding"
"singularize","discoveries","discovery"
"singularize","insights","insight"
"singularize","realizations","realization"
"singularize","understandings","understanding"
"singularize","knowledges","knowledge"
"singularize","wisdoms","wisdom"
"singularize","informations","information"
"singularize","datas","data"
"singularize","facts","fact"
"singularize","details","detail"
"singularize","points","point"
"singularize","aspects","aspect"
"singularize","perspectives","perspective"
"singularize","views","view"
"singularize","opinions","opinion"
"singularize","beliefs","belief"
"singularize","attitudes","attitude"
"singularize","preferences","preference"
"singularize","choices","choice"
"singularize","options","option"
"singularize","selections","selection"
"singularize","alternatives","alternative"
"singularize","decisions","decision"
"singularize","judgments","judgment"
"singularize","assessments","assessment"
"singularize","evaluations","evaluation"
"singularize","analyses","analysis"
"singularize","examinations","examination"
"singularize","reviews","review"
"singularize","critiques","critique"
"singularize","commentaries","commentary"
"singularize","interpretations","interpretation"
"singularize","understandings","understanding"
"singularize","appreciations","appreciation"
"singularize","recognitions","recognition"
"singularize","acknowledgments","acknowledgment"
"singularize","admissions","admission"
"singularize","acceptances","acceptance"
"singularize","approvals","approval"
"singularize","consents","consent"
"singularize","agreements","agreement"
"singularize","permissions","permission"
"singularize","authorizations","authorization"
"singularize","licenses","license"
"singularize","certifications","certification"
"singularize","qualifications","qualification"
"singularize","credentials","credential"
"singularize","awards","award"
"singularize","prizes","prize"
"singularize","trophies","trophy"
"singularize","medals","medal"
"singularize","certificates","certificate"
"singularize","diplomas","diploma"
"singularize","degrees","degree"
"singularize","titles","title"
"singularize","positions","position"
"singularize","ranks","rank"
"singularize","statuses","status"
"singularize","levels","level"
"singularize","grades","grade"
"singularize","classes","class"
"singularize","groups","group"
"singularize","categories","category"
"singularize","types","type"
"singularize","kinds","kind"
"singularize","forms","form"
"singularize","styles","style"
"singularize","formats","format"
"singularize","structures","structure"
"singularize","compositions","composition"
"singularize","organizations","organization"
"singularize","arrangements","arrangement"
"singularize","configurations","configuration"
"singularize","patterns","pattern"
"singularize","designs","design"
"singularize","layouts","layout"
"singularize","templates","template"
"singularize","frameworks","framework"
"singularize","models","model"
"singularize","prototypes","prototype"
"singularize","examples","example"
"singularize","instances","instance"
"singularize","cases","case"
"singularize","scenarios","scenario"
"singularize","situations","situation"
"singularize","contexts","context"
"singularize","backgrounds","background"
"singularize","environments","environment"
"singularize","settings","setting"
"singularize","conditions","condition"
"singularize","circumstances","circumstance"
"singularize","factors","factor"
"singularize","variables","variable"
"singularize","elements","element"
"singularize","components","component"
"singularize","parts","part"
"singularize","pieces","piece"
"singularize","fragments","fragment"
"singularize","sections","section"
"singularize","segments","segment"
"singularize","units","unit"
"singularize","modules","module"
"singularize","systems","system"
"singularize","networks","network"
"singularize","structures","structure"
"singularize","frameworks","framework"
"singularize","architectures","architecture"
"singularize","designs","design"
"singularize","layouts","layout"
"singularize","formats","format"
"singularize","templates","template"
"singularize","patterns","pattern"
"singularize","models","model"
"singularize","prototypes","prototype"
"singularize","samples","sample"
"singularize","specimens","specimen"
"singularize","examples","example"
"singularize","cases","case"
"singularize","instances","instance"
"singularize","scenarios","scenario"
"singularize","situations","situation"
"singularize","contexts","context"
"singularize","backgrounds","background"
"singularize","environments","environment"
"singularize","settings","setting"
"singularize","conditions","condition"
"singularize","circumstances","circumstance"
"singularize","factors","factor"
"singularize","variables","variable"
"singularize","elements","element"
"singularize","components","component"
"singularize","parts","part"
"singularize","pieces","piece"
"singularize","fragments","fragment"
"singularize","sections","section"
"singularize","segments","segment"
"singularize","units","unit"
"singularize","modules","module"
"singularize","systems","system"
"singularize","sheep","sheep"
"singularize","deer","deer"
"singularize","fish","fish"
"singularize","oxen","ox"
"singularize","wolves","wolf"
"singularize","calves","calf"
"singularize","foxes","fox"
"singularize","elephants","elephant"
"singularize","giraffes","giraffe"
"singularize","lions","lion"
"singularize","tigers","tiger"
"singularize","bears","bear"
"singularize","monkeys","monkey"
"singularize","rabbits","rabbit"
"singularize","moose","moose"
"singularize","buffalo","buffalo"
"singularize","ants","ant"
"singularize","bees","bee"
"singularize","butterflies","butterfly"
"singularize","sharks","shark"
"singularize","whales","whale"
"singularize","dolphins","dolphin"
"singularize","octopuses","octopus"
"singularize","squids","squid"
"singularize","crabs","crab"
"singularize","lobsters","lobster"
"singularize","seals","seal"
"singularize","pandas","panda"
"singularize","zebras","zebra"
"singularize","kangaroos","kangaroo"
"singularize","koalas","koala"
"singularize","penguins","penguin"
"singularize","flamingos","flamingo"
"singularize","hippopotamuses","hippopotamus"
"singularize","rhinoceroses","rhinoceros"
"singularize","chimpanzees","chimpanzee"
"singularize","parrots","parrot"
"singularize","owls","owl"
"singularize","hawks","hawk"
"singularize","eagles","eagle"
"singularize","crows","crow"
"singularize","swans","swan"
"singularize","peacocks","peacock"
"singularize","bats","bat"
"singularize","frogs","frog"
"singularize","toads","toad"
"singularize","lizards","lizard"
"singularize","snakes","snake"
"singularize","turtles","turtle"
"singularize","alligators","alligator"
"singularize","crocodiles","crocodile"
"singularize","jellyfish","jellyfish"
"singularize","starfish","starfish"
"singularize","seahorses","seahorse"
"singularize","armadillos","armadillo"
"singularize","porcupines","porcupine"
"singularize","lynxes","lynx"
"singularize","beavers","beaver"
"singularize","badgers","badger"
"singularize","otters","otter"
"singularize","ferrets","ferret"
"singularize","skunks","skunk"
"singularize","hedgehogs","hedgehog"
"singularize","weasels","weasel"
"singularize","platypuses","platypus"
"singularize","sloths","sloth"
"singularize","anteaters","anteater"
"singularize","pangolins","pangolin"
"singularize","gazelles","gazelle"
"singularize","antelopes","antelope"
"singularize","caribous","caribou"
"singularize","bisons","bison"
"singularize","alpacas","alpaca"
"singularize","llamas","llama"
"singularize","emus","emu"
"singularize","cassowaries","cassowary"
"singularize","yaks","yak"
"singularize","cougars","cougar"
"singularize","panthers","panther"
"singularize","leopards","leopard"
"singularize","cheetahs","cheetah"
"singularize","hyenas","hyena"
"singularize","vultures","vulture"
"singularize","falcons","falcon"
"singularize","puffins","puffin"
"singularize","woodpeckers","woodpecker"
"singularize","moles","mole"
"singularize","voles","vole"
"singularize","mongooses","mongoose"
"singularize","meerkats","meerkat"
"singularize","warthogs","warthog"
"singularize","gazelles","gazelle"
"singularize","kangaroo rats","kangaroo rat"
"singularize","guinea pigs","guinea pig"
"singularize","hamsters","hamster"
"singularize","gerbils","gerbil"
"singularize","crickets","cricket"
"singularize","grasshoppers","grasshopper"
"singularize","dragonflies","dragonfly"
"singularize","mantises","mantis"
"singularize","beetles","beetle"
"singularize","fireflies","firefly"
"singularize","cockroaches","cockroach"
"singularize","spiders","spider"
"singularize","scorpions","scorpion"
"singularize","tarantulas","tarantula"
"singularize","centipedes","centipede"
"singularize","millipedes","millipede"
"singularize","earthworms","earthworm"
"singularize","snails","snail"
