directive,input_text,output_text
pluralize,Doors leading to nowhere,Doors leading to nowhere  
singularize,Door leading to nowhere,Door leading to nowhere  
pluralize,Quills that write in disappearing ink,Quills that write in disappearing ink  
singularize,Quill that writes in disappearing ink,Quill that writes in disappearing ink  
pluralize,Keys that open imaginary locks,Keys that open imaginary locks  
singularize,Key that opens imaginary locks,Key that opens imaginary locks  
pluralize,Clouds that rain glitter,Clouds that rain glitter  
singularize,Cloud that rains glitter,Cloud that rains glitter  
pluralize,Chalices filled with moonlight,Chalices filled with moonlight  
singularize,Chalice filled with moonlight,Chalice filled with moonlight  
pluralize,Feathers that weigh a ton,Feathers that weigh a ton  
singularize,Feather that weighs a ton,Feather that weighs a ton  
pluralize,Toasters that burn constellations into bread,Toasters that burn constellations into bread  
singularize,Toaster that burns constellations into bread,Toaster that burns constellations into bread  
pluralize,Compasses pointing to lost dreams,Compasses pointing to lost dreams  
singularize,Compass pointing to lost dreams,Compass pointing to lost dreams  
pluralize,Blankets woven from thunder,Blankets woven from thunder  
singularize,Blanket woven from thunder,Blanket woven from thunder  
pluralize,Glasses that reveal hidden colors,Glasses that reveal hidden colors  
singularize,Glass that reveals hidden colors,Glass that reveals hidden colors  
pluralize,Drums that echo across dimensions,Drums that echo across dimensions  
singularize,Drum that echoes across dimensions,Drum that echoes across dimensions  
pluralize,Knives sharpened on moonlight,Knives sharpened on moonlight  
singularize,Knife sharpened on moonlight,Knife sharpened on moonlight  
pluralize,Chains that bind memories,Chains that bind memories  
singularize,Chain that binds memories,Chain that binds memories  
pluralize,Flags that wave in reverse,Flags that wave in reverse  
singularize,Flag that waves in reverse,Flag that waves in reverse  
pluralize,Whistles that summon storms,Whistles that summon storms  
singularize,Whistle that summons storms,Whistle that summons storms  
pluralize,Forks that taste the food for you,Forks that taste the food for you  
singularize,Fork that tastes the food for you,Fork that tastes the food for you  
pluralize,Sponges soaked in starlight,Sponges soaked in starlight  
singularize,Sponge soaked in starlight,Sponge soaked in starlight  
pluralize,Canes that tap out secret codes,Canes that tap out secret codes  
singularize,Cane that taps out secret codes,Cane that taps out secret codes  
pluralize,Buttons that fasten time,Buttons that fasten time  
singularize,Button that fastens time,Button that fastens time  
pluralize,Feathers that tickle the sky,Feathers that tickle the sky  
singularize,Feather that tickles the sky,Feather that tickles the sky  
pluralize,Teapots brewing liquid silence,Teapots brewing liquid silence  
singularize,Teapot brewing liquid silence,Teapot brewing liquid silence  
pluralize,Scissors that cut through lies,Scissors that cut through lies  
singularize,Scissor that cuts through lies,Scissor that cuts through lies  
pluralize,Keys that unlock the wind,Keys that unlock the wind  
singularize,Key that unlocks the wind,Key that unlocks the wind  
pluralize,Chairs that float on whispers,Chairs that float on whispers  
singularize,Chair that floats on whispers,Chair that floats on whispers  
pluralize,Clocks that count backward to forever,Clocks that count backward to forever  
singularize,Clock that counts backward to forever,Clock that counts backward to forever  
pluralize,Books that read themselves aloud,Books that read themselves aloud  
singularize,Book that reads itself aloud,Book that reads itself aloud  
pluralize,Brian Griffin Beam Launchers,Brian Griffin Beam Launchers  
singularize,Brian Griffin Beam Launcher,Brian Griffin Beam Launcher  
pluralize,No worries reverse painting sets,No worries reverse painting sets  
singularize,No worries reverse painting set,No worries reverse painting set  
pluralize,Ancient mime's riddle box,Ancient mime's riddle boxes
singularize,Ancient mime's riddle box,Ancient mime's riddle box
pluralize,Crimson legend's enchanted maps,Crimson legends' enchanted maps
singularize,Crimson legend's enchanted map,Crimson legend's enchanted map
pluralize,Poet's forgotten dreams journal,Poets' forgotten dreams journals
singularize,Poet's forgotten dreams journal,Poet's forgotten dreams journal
pluralize,Enigmatic lantern's reflective glow,Enigmatic lanterns' reflective glow
singularize,Enigmatic lantern's reflective glow,Enigmatic lantern's reflective glow
pluralize,Cosbytops powered by nuclear energy and nostalgia,Cosbytops powered by nuclear energy and nostalgia  
singularize,Cosbytop powered by nuclear energy and nostalgia,Cosbytop powered by nuclear energy and nostalgia  
pluralize,Beam launchers designed by Brian Griffin for interdimensional pranks,Beam launchers designed by Brian Griffin for interdimensional pranks  
singularize,Beam launcher designed by Brian Griffin for interdimensional pranks,Beam launcher designed by Brian Griffin for interdimensional pranks  
pluralize,Reverse painting sets that erase worries with every stroke,Reverse painting sets that erase worries with every stroke  
singularize,Reverse painting set that erases worries with every stroke,Reverse painting set that erases worries with every stroke  
pluralize,Recursa-boxes that unfold into smaller versions of themselves,Recursa-boxes that unfold into smaller versions of themselves  
singularize,Recursa-box that unfolds into smaller versions of itself,Recursa-box that unfolds into smaller versions of itself  
pluralize,Theramins shaped like elephant’s feet and played with toes,Theramins shaped like elephant’s feet and played with toes  
singularize,Theramin shaped like an elephant’s foot and played with toes,Theramin shaped like an elephant’s foot and played with toes  
pluralize,Quantum spaghetti strainers that separate noodles from alternate realities,Quantum spaghetti strainers that separate noodles from alternate realities  
singularize,Quantum spaghetti strainer that separates noodles from alternate realities,Quantum spaghetti strainer that separates noodles from alternate realities  
pluralize,Anti-gravity yo-yos that float in defiance of physics,Anti-gravity yo-yos that float in defiance of physics  
singularize,Anti-gravity yo-yo that floats in defiance of physics,Anti-gravity yo-yo that floats in defiance of physics  
pluralize,Time-traveling kazoos that hum tunes from the future,Time-traveling kazoos that hum tunes from the future  
singularize,Time-traveling kazoo that hums tunes from the future,Time-traveling kazoo that hums tunes from the future  
pluralize,Infinite jellybean dispensers that never run out of flavors,Infinite jellybean dispensers that never run out of flavors  
singularize,Infinite jellybean dispenser that never runs out of flavors,Infinite jellybean dispenser that never runs out of flavors  
pluralize,Self-aware sock puppets that argue with their owners,Self-aware sock puppets that argue with their owners  
singularize,Self-aware sock puppet that argues with its owner,Self-aware sock puppet that argues with its owner  
pluralize,Holographic pancake flippers that cook breakfast in virtual reality,Holographic pancake flippers that cook breakfast in virtual reality  
singularize,Holographic pancake flipper that cooks breakfast in virtual reality,Holographic pancake flipper that cooks breakfast in virtual reality  
pluralize,Zero-calorie chocolate teapots that brew guilt-free desserts,Zero-calorie chocolate teapots that brew guilt-free desserts  
singularize,Zero-calorie chocolate teapot that brews guilt-free desserts,Zero-calorie chocolate teapot that brews guilt-free desserts  
pluralize,Teleporting beanbag chairs that follow you around the house,Teleporting beanbag chairs that follow you around the house  
singularize,Teleporting beanbag chair that follows you around the house,Teleporting beanbag chair that follows you around the house  
pluralize,Singing cactus microphones that harmonize with the desert wind,Singing cactus microphones that harmonize with the desert wind  
singularize,Singing cactus microphone that harmonizes with the desert wind,Singing cactus microphone that harmonizes with the desert wind  
pluralize,Glow-in-the-dark rubber chickens that cluck in Morse code,Glow-in-the-dark rubber chickens that cluck in Morse code  
singularize,Glow-in-the-dark rubber chicken that clucks in Morse code,Glow-in-the-dark rubber chicken that clucks in Morse code  
pluralize,Interdimensional frisbees that always return from another dimension,Interdimensional frisbees that always return from another dimension  
singularize,Interdimensional frisbee that always returns from another dimension,Interdimensional frisbee that always returns from another dimension  
pluralize,Invisible trampolines that bounce you into the void,Invisible trampolines that bounce you into the void  
singularize,Invisible trampoline that bounces you into the void,Invisible trampoline that bounces you into the void  
pluralize,Mood-ring toasters that burn bread based on your emotions,Mood-ring toasters that burn bread based on your emotions  
singularize,Mood-ring toaster that burns bread based on your emotions,Mood-ring toaster that burns bread based on your emotions  
pluralize,Self-replenishing whoopee cushions that never lose their air,Self-replenishing whoopee cushions that never lose their air  
singularize,Self-replenishing whoopee cushion that never loses its air,Self-replenishing whoopee cushion that never loses its air  
pluralize,Anti-matter whoopie pies that explode with flavor,Anti-matter whoopie pies that explode with flavor  
singularize,Anti-matter whoopie pie that explodes with flavor,Anti-matter whoopie pie that explodes with flavor  
pluralize,The Phantom Dancer's feather masks,The Phantom Dancer's feather masks
singularize,The Phantom Dancer's feather mask,The Phantom Dancer's feather mask
pluralize,Magical Shroom's battle boots,Magical Shroom's battle boots
singularize,Magical Shroom's battle boot,Magical Shroom's battle boot
pluralize,The CosmicRider's dual-blast gauntlets,The CosmicRider's dual-blast gauntlets
singularize,The CosmicRider's dual-blast gauntlet,The CosmicRider's dual-blast gauntlet
pluralize,Interdimensional RescueCorp re-entry suits,Interdimensional RescueCorp re-entry suits
singularize,Interdimensional RescueCorp re-entry suit,Interdimensional RescueCorp re-entry suit
pluralize,Lt. Torpor's call of the wild,Lt. Torpor's call of the wild
singularize,Lt. Torpor's call of the wild,Lt. Torpor's call of the wild
pluralize,The Spacemaker's dimensional vaults,The Spacemaker's dimensional vaults
singularize,The Spacemaker's dimensional vault,The Spacemaker's dimensional vault
pluralize,Highwind-Echo coffee tumbler sets,Highwind-Echo coffee tumbler sets
singularize,Highwind-Echo coffee tumbler set,Highwind-Echo coffee tumbler set
pluralize,VoltaSphere's perpetual-motion energy disks,VoltaSphere's perpetual-motion energy disks
singularize,VoltaSphere's perpetual-motion energy disk,VoltaSphere's perpetual-motion energy disk
pluralize,The Frostbound Oracle's crystal-globes,The Frostbound Oracle's crystal-globes
singularize,The Frostbound Oracle's crystal-globe,The Frostbound Oracle's crystal-globe
pluralize,The InfiniteMinds deep-dive processors,The InfiniteMinds deep-dive processors
singularize,The InfiniteMinds deep-dive processor,The InfiniteMinds deep-dive processor
pluralize,The AbyssWalker’s noise-canceling headsets,The AbyssWalker’s noise-canceling headsets
singularize,The AbyssWalker’s noise-canceling headset,The AbyssWalker’s noise-canceling headset
pluralize,GloomScribe's cursed parchment rolls,GloomScribe's cursed parchment rolls
singularize,GloomScribe's cursed parchment roll,GloomScribe's cursed parchment roll
pluralize,The VortexDynamo’s astral-projector films,The VortexDynamo’s astral-projector films
singularize,The VortexDynamo’s astral-projector film,The VortexDynamo’s astral-projector film
pluralize,The TimeSculptor's temporal-vault tokens,The TimeSculptor's temporal-vault tokens
singularize,The TimeSculptor's temporal-vault token,The TimeSculptor's temporal-vault token
pluralize,Jezebel's choice pea shooter,Jezebel's choice pea shooters
singularize,Jezebel's choice pea shooters,Jezebel's choice pea shooter
pluralize,Pumpkin spice war pick,Pumpkin spice war picks
singularize,Pumpkin spice war picks,Pumpkin spice war pick
pluralize,Fear of the dark nightlight,Fear of the dark nightlights
singularize,Fear of the dark nightlights,Fear of the dark nightlight
pluralize,Copy of the Kama Sutra in original Sanskrit,Copies of the Kama Sutra in original Sanskrit
singularize,Copies of the Kama Sutra in original Sanskrit,Copy of the Kama Sutra in original Sanskrit
pluralize,Key from an imp's piano,Keys from an imp's piano
singularize,Keys from an imp's piano,Key from an imp's piano
pluralize,Last donut in the break room,Last donuts in the break room
singularize,Last donuts in the break room,Last donut in the break room
pluralize,Dented thermos of unknown origin,Dented thermoses of unknown origin
singularize,Dented thermoses of unknown origin,Dented thermos of unknown origin
pluralize,Grandma’s forbidden sewing kit,Grandma’s forbidden sewing kits
singularize,Grandma’s forbidden sewing kits,Grandma’s forbidden sewing kit
pluralize,Key to a door that doesn’t exist,Keys to a door that doesn’t exist
singularize,Keys to a door that doesn’t exist,Key to a door that doesn’t exist
pluralize,DIY black hole kit,DIY black hole kits
singularize,DIY black hole kits,DIY black hole kit
pluralize,Box of missing socks,Boxes of missing socks
singularize,Boxes of missing socks,Box of missing socks
pluralize,Briefcase full of expired coupons,Briefcases full of expired coupons
singularize,Briefcases full of expired coupons,Briefcase full of expired coupons
pluralize,Button that does absolutely nothing,Buttons that do absolutely nothing
singularize,Buttons that do absolutely nothing,Button that does absolutely nothing
pluralize,Receipt from an alternate timeline,Receipts from an alternate timeline
singularize,Receipts from an alternate timeline,Receipt from an alternate timeline
pluralize,Handwritten note from the future,Handwritten notes from the future
singularize,Handwritten notes from the future,Handwritten note from the future
pluralize,Secret handshake instruction manual,Secret handshake instruction manuals
singularize,Secret handshake instruction manuals,Secret handshake instruction manual
pluralize,Used time machine warranty,Used time machine warranties
singularize,Used time machine warranties,Used time machine warranty
pluralize,Unopened message in a bottle,Unopened messages in a bottle
singularize,Unopened messages in a bottle,Unopened message in a bottle
pluralize,Lost sock reclamation device,Lost sock reclamation devices
singularize,Lost sock reclamation devices,Lost sock reclamation device
pluralize,Map to an undiscovered continent,Maps to an undiscovered continent
singularize,Maps to an undiscovered continent,Map to an undiscovered continent
pluralize,Glitch in a mason jar,Glitches in a mason jar
singularize,Glitches in a mason jar,Glitch in a mason jar
pluralize,Pocket-sized déjà vu generator,Pocket-sized déjà vu generators
singularize,Pocket-sized déjà vu generators,Pocket-sized déjà vu generator
pluralize,Last known photograph of a ghost,Last known photographs of a ghost
singularize,Last known photographs of a ghost,Last known photograph of a ghost
pluralize,Notarized dragon adoption papers,Notarized dragon adoption papers
singularize,Notarized dragon adoption papers,Notarized dragon adoption papers
pluralize,Spare vowels from a Scrabble set,Spare vowels from Scrabble sets
singularize,Spare vowels from Scrabble sets,Spare vowels from a Scrabble set
pluralize,Blueprints for a perpetual motion machine,Blueprints for perpetual motion machines
singularize,Blueprints for perpetual motion machines,Blueprints for a perpetual motion machine
pluralize,Library book with a missing ending,Library books with missing endings
singularize,Library books with missing endings,Library book with a missing ending
pluralize,"Box labeled ""Do Not Open""","Boxes labeled ""Do Not Open"""
singularize,"Boxes labeled ""Do Not Open""","Box labeled ""Do Not Open"""
pluralize,Rental agreement for a haunted apartment,Rental agreements for haunted apartments
singularize,Rental agreements for haunted apartments,Rental agreement for a haunted apartment
pluralize,Briefcase full of perfectly cut sandwiches,Briefcases full of perfectly cut sandwiches
singularize,Briefcases full of perfectly cut sandwiches,Briefcase full of perfectly cut sandwiches
pluralize,Clock that runs exclusively on bad decisions,Clocks that run exclusively on bad decisions
singularize,Clocks that run exclusively on bad decisions,Clock that runs exclusively on bad decisions
pluralize,Last shred of dignity,Last shreds of dignity
singularize,Last shreds of dignity,Last shred of dignity
pluralize,Emergency stash of glitter,Emergency stashes of glitter
singularize,Emergency stashes of glitter,Emergency stash of glitter
pluralize,Autographed photo of nobody famous,Autographed photos of nobody famous
singularize,Autographed photos of nobody famous,Autographed photo of nobody famous
pluralize,Tomorrow’s winning lottery ticket,Tomorrow’s winning lottery tickets
singularize,Tomorrow’s winning lottery tickets,Tomorrow’s winning lottery ticket
pluralize,User manual for an unknown device,User manuals for an unknown device
singularize,User manuals for an unknown device,User manual for an unknown device
pluralize,Third-place trophy from an ancient war,Third-place trophies from an ancient war
singularize,Third-place trophies from an ancient war,Third-place trophy from an ancient war
pluralize,Unfinished sketch of a dream,Unfinished sketches of a dream
singularize,Unfinished sketches of a dream,Unfinished sketch of a dream
pluralize,Certificate of imaginary achievement,Certificates of imaginary achievement
singularize,Certificates of imaginary achievement,Certificate of imaginary achievement
pluralize,Map to a place that doesn’t exist,Maps to a place that doesn’t exist
singularize,Maps to a place that doesn’t exist,Map to a place that doesn’t exist
pluralize,Cheat code for real life,Cheat codes for real life
singularize,Cheat codes for real life,Cheat code for real life
pluralize,Unsigned eviction notice from the afterlife,Unsigned eviction notices from the afterlife
singularize,Unsigned eviction notices from the afterlife,Unsigned eviction notice from the afterlife
pluralize,Permanent marker of destiny,Permanent markers of destiny
singularize,Permanent markers of destiny,Permanent marker of destiny
pluralize,Secret ingredient from an unknown recipe,Secret ingredients from an unknown recipe
singularize,Secret ingredients from an unknown recipe,Secret ingredient from an unknown recipe
pluralize,Backup plan for world domination,Backup plans for world domination
singularize,Backup plans for world domination,Backup plan for world domination
pluralize,Expired coupon for unlimited wishes,Expired coupons for unlimited wishes
singularize,Expired coupons for unlimited wishes,Expired coupon for unlimited wishes
pluralize,Box of Schrödinger’s snacks,Boxes of Schrödinger’s snacks
singularize,Boxes of Schrödinger’s snacks,Box of Schrödinger’s snacks
pluralize,Memory of something that never happened,Memories of something that never happened
singularize,Memories of something that never happened,Memory of something that never happened
pluralize,Receipt for an item that was never purchased,Receipts for an item that was never purchased
singularize,Receipts for an item that was never purchased,Receipt for an item that was never purchased
pluralize,Unclaimed luggage from a parallel universe,Unclaimed luggages from a parallel universe
singularize,Unclaimed luggages from a parallel universe,Unclaimed luggage from a parallel universe
pluralize,Unsent letter to the void,Unsent letters to the void
singularize,Unsent letters to the void,Unsent letter to the void
pluralize,Outdated map of the future,Outdated maps of the future
singularize,Outdated maps of the future,Outdated map of the future
pluralize,Glitch in the matrix (limited edition),Glitches in the matrix (limited edition)
singularize,Glitches in the matrix (limited edition),Glitch in the matrix (limited edition)
pluralize,Leftover pixels from a deleted reality,Leftover pixels from deleted realities
singularize,Leftover pixels from deleted realities,Leftover pixels from a deleted reality
pluralize,My First Deception Mecha-Disguise Set,My First Deception Mecha-Disguise Sets
singularize,My First Deception Mecha-Disguise Sets,My First Deception Mecha-Disguise Set
pluralize,Unauthorized biography of a houseplant,Unauthorized biographies of a houseplant
singularize,Unauthorized biographies of a houseplant,Unauthorized biography of a houseplant
pluralize,DIY wormhole repair kit,DIY wormhole repair kits
singularize,DIY wormhole repair kits,DIY wormhole repair kit
pluralize,Handwritten threat on scented stationery,Handwritten threats on scented stationery
singularize,Handwritten threats on scented stationery,Handwritten threat on scented stationery
pluralize,Used memory card from an alternate timeline,Used memory cards from alternate timelines
singularize,Used memory cards from alternate timelines,Used memory card from an alternate timeline
pluralize,Recipe for disaster (family edition),Recipes for disaster (family edition)
singularize,Recipes for disaster (family edition),Recipe for disaster (family edition)
pluralize,Prototype for a better yesterday,Prototypes for a better yesterday
singularize,Prototypes for a better yesterday,Prototype for a better yesterday
pluralize,Suitcase full of unread emails,Suitcases full of unread emails
singularize,Suitcases full of unread emails,Suitcase full of unread emails
pluralize,Discontinued philosopher action figure,Discontinued philosopher action figures
singularize,Discontinued philosopher action figures,Discontinued philosopher action figure
pluralize,Collector’s edition of bad decisions,Collector’s editions of bad decisions
singularize,Collector’s editions of bad decisions,Collector’s edition of bad decisions
pluralize,Refund request for a broken heart,Refund requests for a broken heart
singularize,Refund requests for a broken heart,Refund request for a broken heart
pluralize,Pre-recorded apology from the future,Pre-recorded apologies from the future
singularize,Pre-recorded apologies from the future,Pre-recorded apology from the future
pluralize,Uncanny valley snow globe,Uncanny valley snow globes
singularize,Uncanny valley snow globes,Uncanny valley snow globe
pluralize,Time-traveler’s emergency contact list,Time-travelers’ emergency contact lists
singularize,Time-travelers’ emergency contact lists,Time-traveler’s emergency contact list
pluralize,User agreement signed under duress,User agreements signed under duress
singularize,User agreements signed under duress,User agreement signed under duress
pluralize,Partial refund for lost innocence,Partial refunds for lost innocence
singularize,Partial refunds for lost innocence,Partial refund for lost innocence
pluralize,Franchise reboot nobody asked for,Franchise reboots nobody asked for
singularize,Franchise reboots nobody asked for,Franchise reboot nobody asked for
pluralize,Scheduled maintenance for the space-time continuum,Scheduled maintenances for the space-time continuum
singularize,Scheduled maintenances for the space-time continuum,Scheduled maintenance for the space-time continuum
pluralize,Unauthorized sequel to reality,Unauthorized sequels to reality
singularize,Unauthorized sequels to reality,Unauthorized sequel to reality
pluralize,Curated selection of bad omens,Curated selections of bad omens
singularize,Curated selections of bad omens,Curated selection of bad omens
pluralize,DIY fortune cookie factory,DIY fortune cookie factories
singularize,DIY fortune cookie factories,DIY fortune cookie factory
pluralize,Allegedly haunted tea set,Allegedly haunted tea sets
singularize,Allegedly haunted tea sets,Allegedly haunted tea set
pluralize,Subscription box for existential dread,Subscription boxes for existential dread
singularize,Subscription boxes for existential dread,Subscription box for existential dread
pluralize,Endangered species of chair,Endangered species of chair
singularize,Endangered species of chair,Endangered species of chair
pluralize,Partially invisible trench coat,Partially invisible trench coats
singularize,Partially invisible trench coats,Partially invisible trench coat
pluralize,Handwritten note from an unknown future,Handwritten notes from unknown futures
singularize,Handwritten notes from unknown futures,Handwritten note from an unknown future
pluralize,Conspiracy theorist starter pack,Conspiracy theorist starter packs
singularize,Conspiracy theorist starter packs,Conspiracy theorist starter pack
pluralize,Instruction manual for emotions,Instruction manuals for emotions
singularize,Instruction manuals for emotions,Instruction manual for emotions
pluralize,Expired warranty on happiness,Expired warranties on happiness
singularize,Expired warranties on happiness,Expired warranty on happiness
pluralize,Memory foam time capsule,Memory foam time capsules
singularize,Memory foam time capsules,Memory foam time capsule
pluralize,Prototype for a recursive paradox,Prototypes for recursive paradoxes
singularize,Prototypes for recursive paradoxes,Prototype for a recursive paradox
pluralize,Do-it-yourself ghost summoning kit,Do-it-yourself ghost summoning kits
singularize,Do-it-yourself ghost summoning kits,Do-it-yourself ghost summoning kit
pluralize,Return policy for parallel universes,Return policies for parallel universes
singularize,Return policies for parallel universes,Return policy for parallel universes
pluralize,Unfinished conversation in a bottle,Unfinished conversations in a bottle
singularize,Unfinished conversations in bottles,Unfinished conversation in a bottle
pluralize,Special edition existential crisis,Special edition existential crises
singularize,Special edition existential crises,Special edition existential crisis
pluralize,Van Helsing’s emergency stake kit,Van Helsing’s emergency stake kits
singularize,Van Helsing’s emergency stake kits,Van Helsing’s emergency stake kit
pluralize,Rejected Pepsi flavors sampler,Rejected Pepsi flavors samplers
singularize,Rejected Pepsi flavors samplers,Rejected Pepsi flavors sampler
pluralize,Einstein’s unfinished day planner,Einstein’s unfinished day planners
singularize,Einstein’s unfinished day planners,Einstein’s unfinished day planner
pluralize,Final draft of Shakespeare’s lost screenplay,Final drafts of Shakespeare’s lost screenplay
singularize,Final drafts of Shakespeare’s lost screenplay,Final draft of Shakespeare’s lost screenplay
pluralize,Prototype Tony Hawk hoverboard,Prototype Tony Hawk hoverboards
singularize,Prototype Tony Hawk hoverboards,Prototype Tony Hawk hoverboard
pluralize,Karl Marx commemorative soup bowl,Karl Marx commemorative soup bowls
singularize,Karl Marx commemorative soup bowls,Karl Marx commemorative soup bowl
pluralize,Paul Bunyan’s ergonomic chainsaw,Paul Bunyan’s ergonomic chainsaws
singularize,Paul Bunyan’s ergonomic chainsaws,Paul Bunyan’s ergonomic chainsaw
pluralize,Dr. Memento’s time-traveling wristwatch,Dr. Memento’s time-traveling wristwatches
singularize,Dr. Memento’s time-traveling wristwatches,Dr. Memento’s time-traveling wristwatch
pluralize,Alice Cooper’s nightstand confessional,Alice Cooper’s nightstand confessionals
singularize,Alice Cooper’s nightstand confessionals,Alice Cooper’s nightstand confessional
pluralize,The Vatican’s official exorcism candles,The Vatican’s official exorcism candles
singularize,The Vatican’s official exorcism candles,The Vatican’s official exorcism candle
pluralize,Lou Reed’s annotated grocery list,Lou Reed’s annotated grocery lists
singularize,Lou Reed’s annotated grocery lists,Lou Reed’s annotated grocery list
pluralize,Marlon Brando’s unfinished autobiography,Marlon Brando’s unfinished autobiographies
singularize,Marlon Brando’s unfinished autobiographies,Marlon Brando’s unfinished autobiography
pluralize,Hemingway’s rejected cocktail recipes,Hemingway’s rejected cocktail recipes
singularize,Hemingway’s rejected cocktail recipes,Hemingway’s rejected cocktail recipe
pluralize,Nikola Tesla’s forbidden radio frequencies,Nikola Tesla’s forbidden radio frequencies
singularize,Nikola Tesla’s forbidden radio frequencies,Nikola Tesla’s forbidden radio frequency
pluralize,Elvira’s emergency funeral kit,Elvira’s emergency funeral kits
singularize,Elvira’s emergency funeral kits,Elvira’s emergency funeral kit
pluralize,Bigfoot’s signed book deal,Bigfoot’s signed book deals
singularize,Bigfoot’s signed book deals,Bigfoot’s signed book deal
pluralize,David Lynch’s dream analysis VHS collection,David Lynch’s dream analysis VHS collections
singularize,David Lynch’s dream analysis VHS collections,David Lynch’s dream analysis VHS collection
pluralize,Zorblax the Benevolent’s failed diplomatic treaties,Zorblax the Benevolent’s failed diplomatic treaties
singularize,Zorblax the Benevolent’s failed diplomatic treaties,Zorblax the Benevolent’s failed diplomatic treaty
pluralize,Exclusive tour of Schrödinger’s cat carrier,Exclusive tours of Schrödinger’s cat carrier
singularize,Exclusive tours of Schrödinger’s cat carrier,Exclusive tour of Schrödinger’s cat carrier
pluralize,Gorbachev’s last-known hat collection,Gorbachev’s last-known hat collections
singularize,Gorbachev’s last-known hat collections,Gorbachev’s last-known hat collection
pluralize,Grandpa Flim-Flam’s suspicious retirement plan,Grandpa Flim-Flam’s suspicious retirement plans
singularize,Grandpa Flim-Flam’s suspicious retirement plans,Grandpa Flim-Flam’s suspicious retirement plan
pluralize,St. Vincent’s secret B-side mixtape,St. Vincent’s secret B-side mixtapes
singularize,St. Vincent’s secret B-side mixtapes,St. Vincent’s secret B-side mixtape
pluralize,Dracula’s limited-edition SPF 1000,Dracula’s limited-edition SPF 1000s
singularize,Dracula’s limited-edition SPF 1000s,Dracula’s limited-edition SPF 1000
pluralize,Official merchandise from the Bermuda Triangle,Official merchandise from the Bermuda Triangles
singularize,Official merchandise from the Bermuda Triangles,Official merchandise from the Bermuda Triangle
pluralize,Jeff Goldblum’s personal weather machine,Jeff Goldblum’s personal weather machines
singularize,Jeff Goldblum’s personal weather machines,Jeff Goldblum’s personal weather machine
pluralize,Elon Musk’s rejected cybernetic pets,Elon Musk’s rejected cybernetic pets
singularize,Elon Musk’s rejected cybernetic pets,Elon Musk’s rejected cybernetic pet
pluralize,Bezos-brand cryogenic storage unit,Bezos-brand cryogenic storage units
singularize,Bezos-brand cryogenic storage units,Bezos-brand cryogenic storage unit
pluralize,Tom Waits’ emergency harmonica,Tom Waits’ emergency harmonicas
singularize,Tom Waits’ emergency harmonicas,Tom Waits’ emergency harmonica
pluralize,Bowie’s last recorded cosmic transmission,Bowie’s last recorded cosmic transmissions
singularize,Bowie’s last recorded cosmic transmissions,Bowie’s last recorded cosmic transmission
pluralize,Cursed cassette tape from the 5th dimension,Cursed cassette tapes from the 5th dimension
singularize,Cursed cassette tapes from the 5th dimension,Cursed cassette tape from the 5th dimension
pluralize,The ghost of Steve Jobs’ next keynote,The ghosts of Steve Jobs’ next keynote
singularize,The ghosts of Steve Jobs’ next keynote,The ghost of Steve Jobs’ next keynote
pluralize,H.R. Giger’s paint-by-numbers nightmare kit,H.R. Giger’s paint-by-numbers nightmare kits
singularize,H.R. Giger’s paint-by-numbers nightmare kits,H.R. Giger’s paint-by-numbers nightmare kit
pluralize,Andy Warhol’s disposable self-portrait,Andy Warhol’s disposable self-portraits
singularize,Andy Warhol’s disposable self-portraits,Andy Warhol’s disposable self-portrait
pluralize,Orson Welles’ unfinished cereal commercial,Orson Welles’ unfinished cereal commercials
singularize,Orson Welles’ unfinished cereal commercials,Orson Welles’ unfinished cereal commercial
pluralize,Copy of War and Peace annotated by LeBron James,Copies of War and Peace annotated by LeBron James
singularize,Copies of War and Peace annotated by LeBron James,Copy of War and Peace annotated by LeBron James
pluralize,Jeff Goldblum video guide to mischief,Jeff Goldblum video guides to mischief
singularize,Jeff Goldblum video guides to mischief,Jeff Goldblum video guide to mischief
pluralize,Confessional tape excavated from the grave of Mama Cass,Confessional tapes excavated from the grave of Mama Cass
singularize,Confessional tapes excavated from the grave of Mama Cass,Confessional tape excavated from the grave of Mama Cass
pluralize,Last-known footage of Bigfoot on roller skates,Last-known footages of Bigfoot on roller skates
singularize,Last-known footages of Bigfoot on roller skates,Last-known footage of Bigfoot on roller skates
pluralize,Signature cologne of Rasputin’s lesser-known cousin,Signature colognes of Rasputin’s lesser-known cousin
singularize,Signature colognes of Rasputin’s lesser-known cousin,Signature cologne of Rasputin’s lesser-known cousin
pluralize,Escape plan scrawled on a napkin by Houdini,Escape plans scrawled on napkins by Houdini
singularize,Escape plans scrawled on napkins by Houdini,Escape plan scrawled on a napkin by Houdini
pluralize,Bob Dylan’s half-eaten birthday cake,Bob Dylan’s half-eaten birthday cakes
singularize,Bob Dylan’s half-eaten birthday cakes,Bob Dylan’s half-eaten birthday cake
pluralize,Broken sunglasses once worn by a Kennedy,Broken sunglasses once worn by Kennedys
singularize,Broken sunglasses once worn by Kennedys,Broken sunglasses once worn by a Kennedy
pluralize,The only surviving VHS copy of Beethoven’s surf rock album,The only surviving VHS copies of Beethoven’s surf rock album
singularize,The only surviving VHS copies of Beethoven’s surf rock album,The only surviving VHS copy of Beethoven’s surf rock album
