directive,input_text,output_text
singularize,Time-rippling socks,Time-rippling sock  
pluralize,Moonlit-bottle collector,Moonlit-bottle collectors  
singularize,Moonlit-bottle collectors,Moonlit-bottle collector  
pluralize,Unseen-clockwork wings,Unseen-clockwork wing  
singularize,Unseen-clockwork wings,Unseen-clockwork wing  
pluralize,Cracked-moon grenade,Cracked-moon grenades  
singularize,Cracked-moon grenades,Cracked-moon grenade  
pluralize,Pineapple-void extractor,Pineapple-void extractors  
singularize,Pineapple-void extractors,Pineapple-void extractor  
pluralize,Storm-born whip,Storm-born whips  
singularize,Storm-born whips,Storm-born whip  
pluralize,Scattered-puzzle shield,Scattered-puzzle shields  
singularize,Scattered-puzzle shields,Scattered-puzzle shield  
pluralize,Flame-dust crown,Flame-dust crowns  
singularize,Flame-dust crowns,Flame-dust crown  
pluralize,Neon-gravity boots,Neon-gravity boots  
singularize,Neon-gravity boots,Neon-gravity boot  
pluralize,Swarm-walker mantle,Swarm-walker mantles  
singularize,Swarm-walker mantles,Swarm-walker mantle  
pluralize,Lightwave slingshot,Lightwave slingshots  
singularize,Lightwave slingshots,Lightwave slingshot  
pluralize,Shiver-ink dagger,Shiver-ink daggers  
singularize,Shiver-ink daggers,Shiver-ink dagger  
pluralize,Chicken-flavored staplers,Chicken-flavored stapler  
singularize,Chicken-flavored stapler,Chicken-flavored staplers  
pluralize,Unblinking clock hands,Unblinking clock hand  
singularize,Unblinking clock hand,Unblinking clock hands  
pluralize,Gas-powered jellyfish,Gas-powered jellyfish  
singularize,Gas-powered jellyfish,Gas-powered jellyfish   
pluralize,Spicy teleportation boots,Spicy teleportation boots  
singularize,Spicy teleportation boot,Spicy teleportation boots  
pluralize,Sword of Gryffindor,Swords of Gryffindor
singularize,Swords of Gryffindor,Sword of Gryffindor
pluralize,Triforce of Wisdom,Triforces of Wisdom
singularize,Triforces of Wisdom,Triforce of Wisdom
pluralize,Master Sword,Master Swords
singularize,Master Swords,Master Sword
pluralize,Star from Space,Stars from Space
singularize,Stars from Space,Star from Space
pluralize,Shield from Atlantis,Shields from Atlantis
singularize,Shields from Atlantis,Shield from Atlantis
pluralize,Cape from Gotham,Capes from Gotham
singularize,Capes from Gotham,Cape from Gotham
pluralize,wizard robe,wizard robes  
singularize,wizard robes,wizard robe  
pluralize,knight armor,knight armors  
singularize,knight armors,knight armor  
pluralize,beserker sword,beserker swords  
singularize,beserker swords,beserker sword  
pluralize,thief dagger,thief daggers  
singularize,thief daggers,thief dagger  
pluralize,cleric staff,cleric staffs  
singularize,cleric staffs,cleric staff  
pluralize,ranger boots,ranger boots  
singularize,ranger boots,ranger boot  
pluralize,necromancer robe,necromancer robes  
singularize,necromancer robes,necromancer robe  
pluralize,warlock hat,warlock hats  
singularize,warlock hats,warlock hat  
pluralize,assassin blade,assassin blades  
singularize,assassin blades,assassin blade  
pluralize,archer quiver,archer quivers  
singularize,archer quivers,archer quiver  
pluralize,businessman briefcase,businessman briefcases  
singularize,businessman briefcases,businessman briefcase  
pluralize,farmer hat,farmer hats  
singularize,farmer hats,farmer hat  
pluralize,chef knife,chef knives  
singularize,chef knives,chef knife  
pluralize,doctor coat,doctor coats  
singularize,doctor coats,doctor coat  
pluralize,teacher notebook,teacher notebooks  
singularize,teacher notebooks,teacher notebook  
pluralize,firefighter hose,firefighter hoses  
singularize,firefighter hoses,firefighter hose  
pluralize,astronaut helmet,astronaut helmets  
singularize,astronaut helmets,astronaut helmet  
pluralize,mechanic wrench,mechanic wrenches  
singularize,mechanic wrenches,mechanic wrench  
pluralize,dancer shoes,dancer shoes  
singularize,dancer shoes,dancer shoe  
pluralize,scientist beaker,scientist beakers  
singularize,scientist beakers,scientist beaker  
pluralize,carpenter hammer,carpenter hammers  
singularize,carpenter hammers,carpenter hammer  
pluralize,nurse clipboard,nurse clipboards  
singularize,nurse clipboards,nurse clipboard  
pluralize,sailor compass,sailor compasses  
singularize,sailor compasses,sailor compass  
pluralize,hiker backpack,hiker backpacks  
singularize,hiker backpacks,hiker backpack  
pluralize,artist easel,artist easels  
singularize,artist easels,artist easel  
pluralize,detective badge,detective badges  
singularize,detective badges,detective badge  
pluralize,engineer blueprint,engineer blueprints  
singularize,engineer blueprints,engineer blueprint  
pluralize,athlete jersey,athlete jerseys  
singularize,athlete jerseys,athlete jersey  
pluralize,gardener shovel,gardener shovels  
singularize,gardener shovels,gard
pluralize,Iron Man suit,Iron Man suits  
singularize,Iron Man suits,Iron Man suit  
pluralize,Batman gadget,Batman gadgets  
singularize,Batman gadgets,Batman gadget  
pluralize,Harry Potter wand,Harry Potter wands  
singularize,Harry Potter wands,Harry Potter wand  
pluralize,Wonder Woman tiara,Wonder Woman tiaras  
singularize,Wonder Woman tiaras,Wonder Woman tiara  
pluralize,Doctor Who screwdriver,Doctor Who screwdrivers  
singularize,Doctor Who screwdrivers,Doctor Who screwdriver  
pluralize,Indiana Jones whip,Indiana Jones whips  
singularize,Indiana Jones whips,Indiana Jones whip  
pluralize,Thor hammer,Thor hammers  
singularize,Thor hammers,Thor hammer  
pluralize,Pikachu plush,Pikachu plushes  
singularize,Pikachu plushes,Pikachu plush  
pluralize,The Beatles album,The Beatles albums  
singularize,The Beatles albums,The Beatles album  
pluralize,SpongeBob spatula,SpongeBob spatulas  
singularize,SpongeBob spatulas,SpongeBob spatula  
pluralize,Star Wars lightsaber,Star Wars lightsabers  
singularize,Star Wars lightsabers,Star Wars lightsaber  
pluralize,The Matrix pill,The Matrix pills  
singularize,The Matrix pills,The Matrix pill  
pluralize,Spider-Man web shooter,Spider-Man web shooters  
singularize,Spider-Man web shooters,Spider-Man web shooter  
pluralize,Super Mario mushroom,Super Mario mushrooms  
singularize,Super Mario mushrooms,Super Mario mushroom  
pluralize,Elsa crown,Elsa crowns  
singularize,Elsa crowns,Elsa crown  
pluralize,Disney castle,Disney castles  
singularize,Disney castles,Disney castle  
pluralize,Clean it!'s,Clean it's
pluralize,Tidy Up,Tidy Ups
pluralize,Wrap It Good,Wrap It Goods
pluralize,Eat Fresh,Eat Freshes
pluralize,Shine Bright,Shine Brights
pluralize,Spark Joy,Spark Joys
pluralize,Glide Easy,Glide Easies
pluralize,Move Fast!,Move Fasts!
pluralize,Jump Start,Jump Starts
pluralize,Stay Cool,Stay Cools
singularize,Clean it!'s,Clean it!
singularize,Tidy Ups,Tidy Up
singularize,Wrap It Goods,Wrap It Good
singularize,Eat Freshes,Eat Fresh
singularize,Shine Brights,Shine Bright
singularize,Spark Joys,Spark Joy
singularize,Glide Easies,Glide Easy
singularize,Move Fasts!,Move Fast!
singularize,Jump Starts,Jump Start
singularize,Stay Cools,Stay Cool
singularize,Flip Its!,Flip It!
singularize,Dream Bigs,Dream Big
singularize,Run Wilds!,Run Wild!
singularize,Act Nows,Act Now
singularize,Work Smarts,Work Smart
singularize,Play Hards,Play Hard
singularize,Think Fasts,Think Fast
singularize,Push Through!'s,Push Through!'s
singularize,Keep Goings,Keep Going
singularize,Live Loud!'s,Live Loud!
pluralize,WALK-STAB-WALK PLUSHIE,WALK-STAB-WALK PLUSHIES
pluralize,MIDNIGHT CREW DIAMOND,MIDNIGHT CREW DIAMONDS
singularize,WALK-STAB-WALK PLUSHIES,WALK-STAB-WALK PLUSHIE
singularize,MIDNIGHT CREW DIAMONDS,MIDNIGHT CREW DIAMOND
pluralize,THUNDER-STRUCK PANTS,THUNDER-STRUCK PANTS
pluralize,GO-TO LAUNCHER,GO-TO LAUNCHERS
pluralize,STAY-AWAKE JUICE,STAY-AWAKE JUICES
pluralize,CHEESEBURGER FURY,CHEESEBURGER FURIES
pluralize,MOONSTORM JACKETS,MOONSTORM JACKETS
pluralize,SPACEMAN TURTLENECK,SPACEMAN TURTLENECKS
pluralize,COFFEE HOARDING KIT,COFFEE HOARDING KITS
pluralize,FORGET-ME-NOT BRACELET,FORGET-ME-NOT BRACELETS
singularize,THUNDER-STRUCK PANTS,THUNDER-STRUCK PANTs
singularize,GO-TO LAUNCHERS,GO-TO LAUNCHER
singularize,STAY-AWAKE JUICES,STAY-AWAKE JUICE
singularize,CHEESEBURGER FURIES,CHEESEBURGER FURY
singularize,MOONSTORM JACKETS,MOONSTORM JACKET
singularize,SPACEMAN TURTLENECKS,SPACEMAN TURTLENECK
singularize,COFFEE HOARDING KITS,COFFEE HOARDING KIT
singularize,FORGET-ME-NOT BRACELETS,FORGET-ME-NOT BRACELET
pluralize,PHANTOM SHAKESPEARE,PHANTOM SHAKESPEARES
pluralize,MONKEY BUSINESS SUIT,MONKEY BUSINESS SUITS
pluralize,THIRD-PLACE TROPHY,THIRD-PLACE TROPHIES
pluralize,PAPER-THIN REALITY,PAPER-THIN REALITIES
pluralize,SKY-HIGH COFFEE CUP,SKY-HIGH COFFEE CUPS
pluralize,BRICK-LAYER’S SECRET,BRICK-LAYER’S SECRETS
singularize,PHANTOM SHAKESPEARES,PHANTOM SHAKESPEARE
singularize,MONKEY BUSINESS SUITS,MONKEY BUSINESS SUIT
singularize,THIRD-PLACE TROPHIES,THIRD-PLACE TROPHY
singularize,PAPER-THIN REALITIES,PAPER-THIN REALITY
singularize,SKY-HIGH COFFEE CUPS,SKY-HIGH COFFEE CUP
singularize,BRICK-LAYER’S SECRETS,BRICK-LAYER’S SECRET
 pluralize,SHRINKING INVADER,SHRINKING INVADERS
pluralize,INVISIBLE HANDSHAKE,INVISIBLE HANDSHAKES
pluralize,DEEP-DIVE WRENCHES,DEEP-DIVE WRENCH
pluralize,META-MAYHEM PROTECTOR,META-MAYHEM PROTECTORS
pluralize,GRAVITY-DEFYING TEDDY,GRAVITY-DEFYING TEDDIES
pluralize,DREAM-BOUND WINGS,DREAM-BOUND WING
pluralize,HIGH-FLYING HOTDOG,HIGH-FLYING HOTDOGS
pluralize,PURPLE CHEESEMAKER,PURPLE CHEESEMakers
pluralize,FAST-TRACK ESCAPE VELOCITY,FAST-TRACK ESCAPE VELOCITIES
pluralize,QUANTUM SPINNING DISC,QUANTUM SPINNING DISCS
singularize,SHRINKING INVADERS,SHRINKING INVADER
singularize,INVISIBLE HANDSHAKES,INVISIBLE HANDSHAKE
singularize,DEEP-DIVE WRENCHES,DEEP-DIVE WRENCH
singularize,META-MAYHEM PROTECTORS,META-MAYHEM PROTECTOR
singularize,GRAVITY-DEFYING TEDDIES,GRAVITY-DEFYING TEDDY
singularize,DREAM-BOUND WINGS,DREAM-BOUND WING
singularize,HIGH-FLYING HOTDOGS,HIGH-FLYING HOTDOG
singularize,PURPLE CHEESEMakers,PURPLE CHEESEMAKER
singularize,FAST-TRACK ESCAPE VELOCITIES,FAST-TRACK ESCAPE VELOCITY
singularize,QUANTUM SPINNING DISCS,QUANTUM SPINNING DISC
pluralize,FIRE-BREATHING CHICKEN, FIRE-BREATHING CHICKENS
pluralize,NINJA SNEAKY PANTS, NINJA SNEAKY PANTS
pluralize,BLOODSHOT LASER BEAMS,BLOODSHOT LASER BEAM
pluralize,SPITFIRE HONEYBADGER SPHERE,SPITFIRE HONEYBADGER SPHERES
pluralize,CAT-ATTACK SNEEZES,CAT-ATTACK SNEEZE
pluralize,MELTING SPAGHETTI VORTEXES,MELTING SPAGHETTI VORTEX
singularize,FIRE-BREATHING CHICKENS,FIRE-BREATHING CHICKEN
singularize,NINJA SNEAKY PANTS,NINJA SNEAKY PANTS
singularize,BLOODSHOT LASER BEAM,BLOODSHOT LASER BEAMS
singularize,SPITFIRE HONEYBADGER SPHERES,SPITFIRE HONEYBADGER SPHERE
singularize,CAT-ATTACK SNEEZES,CAT-ATTACK SNEEZE
singularize,MELTING SPAGHETTI VORTEXES,MELTING SPAGHETTI VORTEX
pluralize,Cruxite Dog Piñata,Cruxite Dog Piñatas  
singularize,Cruxite Dog Piñatas,Cruxite Dog Piñata  
pluralize,Conksuck Boot,Conksuck Boots  
singularize,Conksuck Boots,Conksuck Boot  
pluralize,Meatspin Monocle,Meatspin Monocles  
singularize,Meatspin Monocles,Meatspin Monocle  
pluralize,Crayon Crusher Cannon,Crayon Crusher Cannons  
singularize,Crayon Crusher Cannons,Crayon Crusher Cannon  
pluralize,Chaos Catapult,Chaos Catapults  
singularize,Chaos Catapults,Chaos Catapult  
pluralize,Mindfizz Orb,Mindfizz Orbs  
singularize,Mindfizz Orbs,Mindfizz Orb  
pluralize,Bloodstain Bass Guitar,Bloodstain Bass Guitars  
singularize,Bloodstain Bass Guitars,Bloodstain Bass Guitar  
pluralize,Soggy Noodle Whip,Soggy Noodle Whips  
singularize,Soggy Noodle Whips,Soggy Noodle Whip  
pluralize,Fistful of Bees,Fistfuls of Bees  
singularize,Fistfuls of Bees,Fistful of Bees  
pluralize,Buzzkill Chainsaw,Buzzkill Chainsaws  
singularize,Buzzkill Chainsaws,Buzzkill Chainsaw  
pluralize,Glitter Bomb Headband,Glitter Bomb Headbands  
singularize,Glitter Bomb Headbands,Glitter Bomb Headband  
pluralize,Spaghetti-Knitting Machine,Spaghetti-Knitting Machines  
singularize,Spaghetti-Knitting Machines,Spaghetti-Knitting Machine  
pluralize,Iron Lass Suit,Iron Lass Suits  
singularize,Iron Lass Suits,Iron Lass Suit  
pluralize,Sooth Specs,Sooth Specs  
singularize,Sooth Specs,Sooth Specs  
pluralize,Junior Compu-Sooth Spectagoggles,Junior Compu-Sooth Spectagoggles  
singularize,Junior Compu-Sooth Spectagoggles,Junior Compu-Sooth Spectagoggles 
pluralize,Warm Fuzzy Squiddlejacket,Warm Fuzzy Squiddlejackets  
singularize,Warm Fuzzy Squiddlejackets,Warm Fuzzy Squiddlejacket  
pluralize,Glowstick Rapier,Glowstick Rapiers  
singularize,Glowstick Rapiers,Glowstick Rapier  
pluralize,Featherlight Warhammer,Featherlight Warhammers  
singularize,Featherlight Warhammers,Featherlight Warhammer  
pluralize,Bubblewrap Shield,Bubblewrap Shields  
singularize,Bubblewrap Shields,Bubblewrap Shield  
pluralize,Time-Traveling Umbrella,Time-Traveling Umbrellas  
singularize,Time-Traveling Umbrellas,Time-Traveling Umbrella  
pluralize,Infinity Flip-Flops,Infinity Flip-Flops  
singularize,Infinity Flip-Flops,Infinity Flip-Flop  
pluralize,Cactus Juice Dispenser,Cactus Juice Dispensers  
singularize,Cactus Juice Dispensers,Cactus Juice Dispenser  
pluralize,Flamethrower Violin,Flamethrower Violins  
singularize,Flamethrower Violins,Flamethrower Violin  
pluralize,Noise-Canceling Crowbar,Noise-Canceling Crowbars  
singularize,Noise-Canceling Crowbars,Noise-Canceling Crowbar  
pluralize,Quantum Kaleidoscope,Quantum Kaleidoscopes  
singularize,Quantum Kaleidoscopes,Quantum Kaleidoscope  
pluralize,Whisk of Destiny,Whisks of Destiny  
singularize,Whisks of Destiny,Whisk of Destiny  
pluralize,Crate of rollerblades,Crates of rollerblades
singularize,Crates of rollerblades,Crate of rollerblades
pluralize,Pair of handcuffs,Pairs of handcuffs
singularize,Pairs of handcuffs,Pair of handcuffs
pluralize,Bag of tweezers,Bags of tweezers
singularize,Bags of tweezers,Bag of tweezers
pluralize,Stockpile of scissors,Stockpiles of scissors
singularize,Stockpiles of scissors,Stockpile of scissors
pluralize,Rack of suspenders,Racks of suspenders
singularize,Racks of suspenders,Rack of suspenders
pluralize,Display of tweezers,Displays of tweezers
singularize,Displays of tweezers,Display of tweezers
pluralize,Reading glasses,Reading glasses
singularize,Reading glasses,Reading glasses
pluralize,X-ray goggles,X-ray goggles
singularize,X-ray goggles,X-ray goggles
pluralize,Swimming goggles,Swimming goggles
singularize,Swimming goggles,Swimming goggles
pluralize,Night vision goggles,Night vision goggles
singularize,Night vision goggles,Night vision goggles
pluralize,Sun-blocking sunglasses,Sun-blocking sunglasses
singularize,Sun-blocking sunglasses,Sun-blocking sunglasses
pluralize,Prescription glasses,Prescription glasses
singularize,Prescription glasses,Prescription glasses
pluralize,Heat-resistant tongs,Heat-resistant tongs
singularize,Heat-resistant tongs,Heat-resistant tongs
pluralize,Frostproof mittens,Frostproof mittens
singularize,Frostproof mittens,Frostproof mittens
pluralize,Industrial shears,Industrial shears
singularize,Industrial shears,Industrial shears
pluralize,Designer overalls,Designer overalls
singularize,Designer overalls,Designer overalls
pluralize,Protective leggings,Protective leggings
singularize,Protective leggings,Protective leggings
pluralize,Camping pants,Camping pants
singularize,Camping pants,Camping pants
pluralize,Fancy suspenders,Fancy suspenders
singularize,Fancy suspenders,Fancy suspenders
pluralize,Safety scissors,Safety scissors
singularize,Safety scissors,Safety scissors
pluralize,Metalworking pliers,Metalworking pliers
singularize,Metalworking pliers,Metalworking pliers
pluralize,Crane operator’s gloves,Crane operator’s gloves
singularize,Crane operator’s gloves,Crane operator’s glove
pluralize,Shimmering tights,Shimmering tights
singularize,Shimmering tights,Shimmering tights
pluralize,Workout shorts,Workout shorts
singularize,Workout shorts,Workout shorts
pluralize,X-ray goggles,X-ray goggles
singularize,X-ray goggles,X-ray goggles
pluralize,Night vision goggles,Night vision goggles
singularize,Night vision goggles,Night vision goggles
pluralize,Prescription glasses,Prescription glasses
singularize,Prescription glasses,Prescription glasses
pluralize,Frostproof mittens,Frostproof mittens
singularize,Frostproof mittens,Frostproof mittens
pluralize,Designer overalls,Designer overalls
singularize,Designer overalls,Designer overalls
pluralize,Camping pants,Camping pants
singularize,Camping pants,Camping pants
pluralize,Safety scissors,Safety scissors
singularize,Safety scissors,Safety scissors
pluralize,Shimmering tights,Shimmering tights
singularize,Shimmering tights,Shimmering tights
pluralize,Enchanted reading glasses,Enchanted reading glasses
singularize,Enchanted reading glasses,Enchanted reading glasses
pluralize,Dimensional X-ray goggles,Dimensional X-ray goggles
singularize,Dimensional X-ray goggles,Dimensional X-ray goggles
pluralize,Chrono-refractive sunglasses,Chrono-refractive sunglasses
singularize,Chrono-refractive sunglasses,Chrono-refractive sunglasses
pluralize,Permafrost diving goggles,Permafrost diving goggles
singularize,Permafrost diving goggles,Permafrost diving goggles
pluralize,Plasma-filtering spectacles,Plasma-filtering spectacles
singularize,Plasma-filtering spectacles,Plasma-filtering spectacles
pluralize,Spacetime distorting lenses,Spacetime distorting lenses
singularize,Spacetime distorting lenses,Spacetime distorting lenses
pluralize,Multiview surveillance glasses,Multiview surveillance glasses
singularize,Multiview surveillance glasses,Multiview surveillance glasses
pluralize,Hyperlink interface goggles,Hyperlink interface goggles
singularize,Hyperlink interface goggles,Hyperlink interface goggles
pluralize,Quantum-reflective eye shields,Quantum-reflective eye shields
singularize,Quantum-reflective eye shield,Quantum-reflective eye shield
pluralize,Memory-enhancing monocles,Memory-enhancing monocles
singularize,Memory-enhancing monocle,Memory-enhancing monocle
pluralize,Electromagnetic interference glasses,Electromagnetic interference glasses
singularize,Electromagnetic interference glasses,Electromagnetic interference glasses
pluralize,Subatomic particle goggles,Subatomic particle goggles
singularize,Subatomic particle goggles,Subatomic particle goggles
pluralize,Microscopic magnifying lenses,Microscopic magnifying lenses
singularize,Microscopic magnifying lens,Microscopic magnifying lens
pluralize,Voice-activated sight filters,Voice-activated sight filters
singularize,Voice-activated sight filter,Voice-activated sight filter
pluralize,Gravity-defying optical devices,Gravity-defying optical devices
singularize,Gravity-defying optical device,Gravity-defying optical device
pluralize,Panoramic vision spectacles,Panoramic vision spectacles
singularize,Panoramic vision spectacle,Panoramic vision spectacle
pluralize,Cosmic-vision infrared goggles,Cosmic-vision infrared goggles
singularize,Cosmic-vision infrared goggle,Cosmic-vision infrared goggle
pluralize,Temporal gait enhancers,Temporal gait enhancers
singularize,Temporal gait enhancer,Temporal gait enhancer
pluralize,jellybean jeggings,jellybean jeggings  
singularize,jellybean jeggings,jellybean jeggings  
pluralize,spaghetti sweatpants,spaghetti sweatpants  
singularize,spaghetti sweatpants,spaghetti sweatpants  
pluralize,neon noodle trousers,neon noodle trousers  
singularize,neon noodle trousers,neon noodle trousers  
pluralize,glitterbomb leggings,glitterbomb leggings  
singularize,glitterbomb leggings,glitterbomb leggings  
pluralize,rainbow fishnet tights,rainbow fishnet tights  
singularize,rainbow fishnet tights,rainbow fishnet tights  
pluralize,feathered breeches,feathered breeches  
singularize,feathered breeches,feathered breeches  
pluralize,clockwork pantaloons,clockwork pantaloons  
singularize,clockwork pantaloons,clockwork pantaloons  
pluralize,velvet volcano trousers,velvet volcano trousers  
singularize,velvet volcano trousers,velvet volcano trousers  
pluralize,candy-striped capris,candy-striped capris  
singularize,candy-striped capris,candy-striped capris  
pluralize,starlight stilt pants,starlight stilt pants  
singularize,starlight stilt pants,starlight stilt pants  
pluralize,plasma-infused overalls,plasma-infused overalls  
singularize,plasma-infused overalls,plasma-infused overalls  
pluralize,enchanted ivy leggings,enchanted ivy leggings  
singularize,enchanted ivy leggings,enchanted ivy leggings  
pluralize,levitating lounge pants,levitating lounge pants  
singularize,levitating lounge pants,levitating lounge pants  
pluralize,crystal shard chaps,crystal shard chaps  
singularize,crystal shard chaps,crystal shard chaps  
pluralize,pumpkin patch trousers,pumpkin patch trousers  
singularize,pumpkin patch trousers,pumpkin patch trousers  
pluralize,skydive windpants,skydive windpants  
singularize,skydive windpants,skydive windpants  
pluralize,battle-ready bell-bottoms,battle-ready bell-bottoms  
singularize,battle-ready bell-bottoms,battle-ready bell-bottoms  
pluralize,radioactive rainpants,radioactive rainpants  
singularize,radioactive rainpants,radioactive rainpants  
pluralize,stormproof ski trousers,stormproof ski trousers  
singularize,stormproof ski trousers,stormproof ski trousers  
pluralize,turbo-charged track pants,turbo-charged track pants  
singularize,turbo-charged track pants,turbo-charged track pants  
pluralize,jellybean-stitched cargo trousers,jellybean-stitched cargo trousers  
singularize,jellybean-stitched cargo trousers,jellybean-stitched cargo trousers  
pluralize,feather-dusted armor leggings,feather-dusted armor leggings  
singularize,feather-dusted armor leggings,feather-dusted armor leggings  
pluralize,capsized pirate trousers,capsized pirate trousers  
singularize,capsized pirate trousers,capsized pirate trousers  
pluralize,radioactive hazmat booties,radioactive hazmat booties  
singularize,radioactive hazmat booties,radioactive hazmat booties  
pluralize,tangleweave lounge shorts,tangleweave lounge shorts  
singularize,tangleweave lounge shorts,tangleweave lounge shorts  
pluralize,jellybean-stitched cargo trousers,jellybean-stitched cargo trousers  
singularize,jellybean-stitched cargo trousers,jellybean-stitched cargo trousers  
pluralize,feather-dusted armor leggings,feather-dusted armor leggings  
singularize,feather-dusted armor leggings,feather-dusted armor leggings  
pluralize,capsized pirate trousers,capsized pirate trousers  
singularize,capsized pirate trousers,capsized pirate trousers  
pluralize,radioactive hazmat booties,radioactive hazmat booties  
singularize,radioactive hazmat booties,radioactive hazmat booties  
pluralize,tangleweave lounge shorts,tangleweave lounge shorts  
singularize,tangleweave lounge shorts,tangleweave lounge shorts  
pluralize,rainbow-tinted stealth pajamas,rainbow-tinted stealth pajamas  
singularize,rainbow-tinted stealth pajamas,rainbow-tinted stealth pajamas  
pluralize,astronaut spacewalk overalls,astronaut spacewalk overalls  
singularize,astronaut spacewalk overalls,astronaut spacewalk overalls  
pluralize,pumpkinseed patchwork shorts,pumpkinseed patchwork shorts  
singularize,pumpkinseed patchwork shorts,pumpkinseed patchwork shorts  
pluralize,glacial frostproof leggings,glacial frostproof leggings  
singularize,glacial frostproof leggings,glacial frostproof leggings  
pluralize,arachnid-woven silk tights,arachnid-woven silk tights  
singularize,arachnid-woven silk tights,arachnid-woven silk tights  
pluralize,storm-chaser windbreaker capris,storm-chaser windbreaker capris  
singularize,storm-chaser windbreaker capris,storm-chaser windbreaker capris  
pluralize,lavaproof firewalking boots,lavaproof firewalking boots  
singularize,lavaproof firewalking boots,lavaproof firewalking boots  
pluralize,quantum-woven starlight slacks,quantum-woven starlight slacks  
singularize,quantum-woven starlight slacks,quantum-woven starlight slacks  
pluralize,oil-spill camouflage jumpsuits,oil-spill camouflage jumpsuits  
singularize,oil-spill camouflage jumpsuits,oil-spill camouflage jumpsuits  
pluralize,winter work glove,winter work gloves
singularize,winter work gloves,winter work glove
pluralize,spiked gauntlet,spiked gauntlets
singularize,spiked gauntlets,spiked gauntlet
pluralize,crystal finger guard,crystal finger guards
singularize,crystal finger guards,crystal finger guard
pluralize,shadowy magic glove,shadowy magic gloves
singularize,shadowy magic gloves,shadowy magic glove
pluralize,steel-plated gauntlet,steel-plated gauntlets
singularize,steel-plated gauntlets,steel-plated gauntlet
pluralize,fireproof work glove,fireproof work gloves
singularize,fireproof work gloves,fireproof work glove
pluralize,clownshoe launcher,clownshoe launchers
singularize,clownshoe launchers,clownshoe launcher
pluralize,bubblegun of regrets,bubbleguns of regrets
singularize,bubbleguns of regrets,bubblegun of regrets
pluralize,neon-flare sneeze baton,neon-flare sneeze batons
singularize,neon-flare sneeze batons,neon-flare sneeze baton
pluralize,frostbitten harmonica blade,frostbitten harmonica blades
singularize,frostbitten harmonica blades,frostbitten harmonica blade
pluralize,tungsten-fed hamster cannon,tungsten-fed hamster cannons
singularize,tungsten-fed hamster cannons,tungsten-fed hamster cannon
pluralize,rainbow-charged pogo scythe,rainbow-charged pogo scythes
singularize,rainbow-charged pogo scythes,rainbow-charged pogo scythe
pluralize,stardust razor,stardust razors
singularize,stardust razors,stardust razor
pluralize,chaos-loaded shovel,chaos-loaded shovels
singularize,chaos-loaded shovels,chaos-loaded shovel
pluralize,tornado hammer,tornado hammers
singularize,tornado hammers,tornado hammer
pluralize,flaming marshmallow catapult,flaming marshmallow catapults
singularize,flaming marshmallow catapults,flaming marshmallow catapult
pluralize,jellyfish trident,jellyfish tridents
singularize,jellyfish tridents,jellyfish trident
pluralize,serrated glowstick,serrated glowsticks
singularize,serrated glowsticks,serrated glowstick
pluralize,sneeze-powered lance,sneeze-powered lances
singularize,sneeze-powered lances,sneeze-powered lance
pluralize,plasma-spitting flail,plasma-spitting flails
singularize,plasma-spitting flails,plasma-spitting flail
pluralize,sunset saber,sunset sabers
singularize,sunset sabers,sunset saber
pluralize,radioactive ice pick,radioactive ice picks
singularize,radioactive ice picks,radioactive ice pick
pluralize,pepper grinder cannon,pepper grinder cannons
singularize,pepper grinder cannons,pepper grinder cannon
pluralize,fracture gauntlet,fracture gauntlets
singularize,fracture gauntlets,fracture gauntlet
pluralize,glitter grenade launcher,glitter grenade launchers
singularize,glitter grenade launchers,glitter grenade launcher
pluralize,Cheeto-stained blouse,Cheeto-stained blouses
singularize,Cheeto-stained blouses,Cheeto-stained blouse
pluralize,Gamegrl electro-skirt,Gamegrl electro-skirts
singularize,Gamegrl electro-skirts,Gamegrl electro-skirt
pluralize,Midnight moonlit gown,Midnight moonlit gowns
singularize,Midnight moonlit gowns,Midnight moonlit gown
pluralize,Disco inferno boot,Disco inferno boots
singularize,Disco inferno boots,Disco inferno boot
pluralize,Pirate chic leggings,Pirate chic leggings
singularize,Pirate chic leggings,Pirate chic leggings
pluralize,Spiked velvet jacket,Spiked velvet jackets
singularize,Spiked velvet jackets,Spiked velvet jacket
pluralize,Whispering chiffon shawl,Whispering chiffon shawls
singularize,Whispering chiffon shawls,Whispering chiffon shawl
pluralize,Neon glitter tights,Neon glitter tights
singularize,Neon glitter tights,Neon glitter tights
pluralize,Sunset chrome heels,Sunset chrome heel
singularize,Sunset chrome heel,Sunset chrome heels
pluralize,Chameleon hide tunic,Chameleon hide tunics
singularize,Chameleon hide tunics,Chameleon hide tunic
pluralize,Octopus silk robe,Octopus silk robes
singularize,Octopus silk robes,Octopus silk robe
pluralize,Tiger-scaled leggings,Tiger-scaled leggings
singularize,Tiger-scaled leggings,Tiger-scaled leggings
pluralize,Peacock feather jacket,Peacock feather jackets
singularize,Peacock feather jackets,Peacock feather jacket
pluralize,Snail-shell skirt,Snail-shell skirts
singularize,Snail-shell skirts,Snail-shell skirt
pluralize,Lion's mane vest,Lion's mane vests
singularize,Lion's mane vests,Lion's mane vest
pluralize,Pangolin-scale boot,Pangolin-scale boots
singularize,Pangolin-scale boots,Pangolin-scale boot
